date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2015-11-01,39,0,45,18,17,0,61,73,46,28,52,42,80,33,55,51,72,36,69,36,36,59,33,58,26,82,30,66,28,36,0,12,47,23,31,0,0,47,16,32,11,79,68,53
2015-12-01,45,0,56,0,16,0,56,63,44,27,48,33,66,36,54,61,68,31,62,37,41,64,30,63,24,74,28,63,0,32,0,13,60,16,37,43,0,46,18,32,9,62,56,45
2016-01-01,49,0,58,15,16,0,52,69,59,35,48,32,78,29,66,83,66,37,64,50,83,59,36,54,82,100,33,67,23,35,0,19,40,34,38,0,0,37,0,32,16,79,72,60
2016-02-01,46,0,57,15,16,0,0,71,56,29,61,31,100,30,69,71,66,39,68,47,60,67,37,56,37,93,35,70,25,37,41,17,43,24,37,38,0,42,17,34,13,77,71,54
2016-03-01,48,0,66,0,16,0,48,65,54,31,73,32,80,32,64,62,64,37,67,45,51,55,37,58,30,88,32,73,27,30,0,20,45,29,30,39,0,43,24,31,11,73,64,63
2016-04-01,41,0,73,22,16,0,43,67,57,29,66,30,84,32,58,52,66,40,72,49,54,81,41,58,29,94,35,68,0,41,0,14,47,30,33,36,0,54,14,39,13,77,68,57
2016-05-01,46,0,64,37,16,0,59,68,53,31,64,34,93,33,64,57,66,38,66,52,63,64,38,58,30,87,28,68,29,38,50,16,47,17,38,0,0,54,29,33,10,76,67,54
2016-06-01,50,0,64,0,15,0,98,81,50,30,66,38,97,31,59,49,66,37,62,54,71,77,60,50,26,82,33,69,18,37,0,24,51,30,38,37,0,62,17,33,12,75,69,50
2016-07-01,58,0,65,0,11,67,47,68,49,39,58,43,59,28,56,65,62,36,64,60,53,67,44,58,29,87,24,69,20,27,0,17,44,21,30,46,0,52,17,31,6,57,55,47
2016-08-01,46,0,68,21,9,0,0,66,50,37,48,36,62,27,68,61,65,32,64,59,44,69,32,61,24,83,33,63,0,39,0,16,45,21,26,0,0,55,15,27,7,47,52,48
2016-09-01,41,0,57,0,13,0,60,67,54,28,40,33,65,29,56,61,65,38,70,48,40,66,31,58,36,86,35,69,20,37,0,22,46,21,26,0,0,61,17,27,8,63,63,51
2016-10-01,42,0,56,15,14,0,75,63,48,28,52,33,66,28,61,65,63,35,66,41,41,56,29,66,32,77,24,65,27,29,0,20,45,15,15,0,0,57,0,26,9,67,57,47
2016-11-01,41,0,77,0,17,0,46,82,50,26,55,34,95,34,58,55,65,39,65,41,52,64,31,61,29,75,34,73,21,31,0,27,41,23,31,0,0,48,16,49,14,81,57,5
2016-12-01,43,0,71,0,14,0,0,63,49,31,40,36,82,36,41,56,62,37,61,39,39,56,32,62,28,68,23,65,24,34,0,13,19,21,32,0,0,49,18,47,10,69,46,1
2017-01-01,41,0,63,0,20,0,0,69,55,28,60,35,86,27,62,73,65,43,66,45,55,60,33,56,30,86,38,67,0,33,58,26,62,42,33,0,0,36,15,34,10,84,55,0
2017-02-01,42,0,57,0,17,0,59,67,52,29,56,35,85,30,67,71,65,38,67,45,60,65,30,64,34,82,33,68,0,36,0,24,57,35,16,37,0,40,15,38,12,77,55,0
2017-03-01,42,0,60,0,19,0,0,78,54,27,64,35,93,31,61,83,68,38,72,52,56,62,30,59,34,85,39,71,26,41,0,25,33,28,33,0,0,51,17,37,12,93,60,0
2017-04-01,40,0,59,0,15,0,0,66,49,34,58,36,72,32,54,54,66,35,66,51,37,52,29,59,35,85,27,66,20,38,0,31,43,36,20,0,0,48,0,35,10,69,49,0
2017-05-01,38,0,64,22,16,0,0,69,55,32,65,37,73,32,61,60,66,37,65,61,38,37,28,58,29,84,31,58,25,38,0,31,49,29,31,0,0,53,26,38,11,91,56,0
2017-06-01,41,0,59,0,12,0,0,65,51,35,51,40,70,32,52,64,66,35,63,57,43,55,30,56,29,77,31,62,0,39,0,17,43,23,30,41,0,63,24,36,9,72,47,0
2017-07-01,42,0,54,0,11,0,53,72,55,31,51,39,67,34,70,62,66,36,63,65,52,64,26,63,38,80,33,62,23,35,0,21,38,28,30,0,0,74,26,35,7,51,42,0
2017-08-01,45,0,55,17,11,59,69,68,52,31,44,46,53,32,71,57,67,39,69,67,31,64,29,68,35,84,39,62,18,33,0,23,39,24,32,46,0,55,26,37,7,45,45,0
