date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2016-12-01,61,0,74,0,30,0,0,69,60,34,47,37,56,60,32,26,79,32,66,48,67,25,58,77,54,52,42,78,35,11,0,0,48,36,52,0,0,43,0,73,0,30,48,0
2017-01-01,67,0,60,55,29,0,0,67,81,37,21,37,64,37,38,44,77,46,85,66,63,47,65,73,42,83,68,86,59,17,0,68,77,67,49,0,0,44,52,62,0,34,49,0
2017-02-01,65,0,58,76,32,0,0,81,75,43,47,37,71,38,68,42,84,45,79,66,61,40,48,81,47,86,68,94,68,19,0,0,91,57,50,0,0,52,0,98,0,42,50,0
2017-03-01,60,0,53,57,33,0,0,63,78,37,39,40,98,44,70,42,87,45,80,66,85,29,41,79,50,77,65,93,53,15,0,0,77,57,43,0,100,53,48,97,0,45,61,0
2017-04-01,66,0,57,47,32,0,0,68,74,39,30,37,65,49,51,30,83,44,82,73,65,20,45,80,49,71,61,85,91,16,0,0,72,38,47,0,0,55,50,92,0,40,59,0
2017-05-01,60,0,51,0,32,0,0,67,70,43,26,41,54,46,51,41,78,44,80,70,88,26,49,72,42,73,62,86,57,16,0,0,70,48,33,0,0,49,43,100,0,38,54,0
2017-06-01,64,0,54,0,24,0,0,65,59,33,23,54,25,42,60,29,72,42,70,79,43,21,34,80,45,68,65,81,35,15,0,0,88,58,24,0,0,53,62,89,0,15,33,0
2017-07-01,64,0,46,0,18,0,0,40,63,38,0,54,32,46,49,30,73,50,65,80,47,22,34,85,45,67,58,80,0,16,0,0,69,35,46,0,0,57,60,71,0,17,32,0
2017-08-01,65,0,54,44,20,0,0,46,62,35,21,53,22,45,65,22,73,42,69,72,57,20,44,87,48,75,70,78,30,17,0,0,77,37,30,0,0,65,53,80,0,16,31,0
2017-09-01,66,0,46,35,23,0,0,52,68,36,25,41,50,47,33,22,81,44,84,64,56,23,48,78,47,77,67,86,44,15,0,0,76,45,43,0,0,58,38,80,0,35,56,0
2017-10-01,64,0,52,41,26,77,0,64,70,34,42,46,38,52,43,35,80,51,81,60,72,25,46,77,48,71,61,83,68,14,0,0,85,52,48,61,0,58,45,93,0,44,68,0
2017-11-01,71,0,86,56,34,0,0,78,74,37,24,42,72,67,56,29,80,46,83,53,86,29,52,79,46,71,56,87,57,16,90,0,81,57,54,0,0,40,38,91,0,48,76,0
2017-12-01,69,0,60,38,30,0,0,54,58,32,49,45,48,63,41,34,74,37,64,46,66,25,50,81,62,53,39,75,39,14,0,0,57,43,56,0,0,43,0,66,0,41,51,0
2018-01-01,73,0,48,55,31,0,0,58,82,37,15,51,58,45,61,45,78,61,83,65,73,41,41,74,47,80,66,91,49,19,0,0,93,67,49,0,0,53,43,85,0,34,57,0
2018-02-01,69,0,44,71,36,0,0,55,72,40,36,47,50,48,46,40,81,44,78,58,83,33,55,76,50,76,64,82,66,13,58,0,93,60,67,0,0,48,64,85,0,63,50,0
