date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2017-04-01,48,0,74,0,26,0,0,67,68,17,25,40,20,46,69,55,74,39,65,54,31,48,30,56,13,71,48,68,0,48,0,0,16,28,63,0,0,66,44,47,7,47,25,0
2017-05-01,47,0,75,0,29,0,0,63,75,16,39,41,22,50,63,33,77,38,71,52,45,40,30,56,12,67,36,74,0,57,0,0,35,35,41,0,0,66,32,33,7,52,35,0
2017-06-01,52,0,68,0,25,0,0,68,70,18,36,46,20,52,50,59,78,41,65,62,41,71,20,54,13,66,51,71,0,54,0,0,16,36,39,0,0,61,29,35,8,43,26,0
2017-07-01,51,0,65,0,20,0,0,53,75,26,23,41,18,48,56,53,65,34,65,73,35,37,19,64,11,65,33,71,0,65,0,0,32,47,46,0,0,73,0,29,5,26,20,0
2017-08-01,55,0,67,0,20,0,0,49,73,22,30,45,18,49,42,43,60,31,66,71,20,53,26,64,11,68,44,68,0,55,0,0,0,35,58,0,0,63,37,40,3,30,20,0
2017-09-01,48,0,67,0,23,0,0,65,75,16,66,43,25,53,69,57,88,41,69,52,36,57,22,57,12,67,36,72,0,41,0,0,13,36,24,0,0,65,40,39,7,50,31,0
2017-10-01,49,0,70,0,26,0,70,74,71,15,37,44,31,50,69,53,84,36,69,45,44,55,21,59,16,72,45,71,0,39,0,0,14,35,60,0,0,54,28,44,10,49,27,0
2017-11-01,50,0,84,39,25,0,0,63,70,15,32,38,24,54,46,76,82,39,68,41,38,57,25,58,15,68,42,71,0,48,0,0,15,51,76,0,0,44,0,40,9,49,29,0
2017-12-01,51,0,74,0,22,0,0,61,62,15,35,39,20,65,46,32,70,33,61,41,36,53,18,56,15,49,27,64,46,47,0,0,14,39,47,0,0,51,0,31,6,51,20,0
2018-01-01,53,0,69,42,24,0,0,70,74,16,33,45,17,62,42,50,79,39,70,53,34,47,21,54,18,65,45,74,0,48,0,0,36,31,80,0,0,38,28,38,9,50,23,0
2018-02-01,55,0,67,0,26,0,0,62,71,20,44,39,25,53,39,46,76,41,71,57,29,68,24,54,19,67,42,71,0,49,0,0,20,36,59,0,0,48,0,41,10,67,22,0
2018-03-01,51,0,69,0,26,0,0,66,71,17,35,36,22,51,52,70,79,44,68,49,25,55,20,57,17,68,38,74,0,53,0,0,0,34,65,0,0,53,32,39,19,88,25,0
2018-04-01,50,0,68,0,24,0,0,62,67,15,28,40,19,49,62,53,74,41,70,55,40,55,37,58,20,71,35,73,0,55,0,0,0,28,49,0,0,54,52,37,14,67,26,0
2018-05-01,53,0,59,39,25,0,0,64,68,16,27,38,24,49,70,46,71,40,67,58,29,52,23,54,19,63,38,77,0,58,0,0,0,36,61,0,0,60,48,50,13,73,35,0
2018-06-01,52,0,59,45,26,0,0,65,67,17,31,39,22,47,67,44,75,40,70,63,32,51,44,58,17,68,45,72,41,52,0,0,0,34,60,0,0,77,34,47,12,0,24,0
2018-07-01,52,0,65,0,19,0,0,54,57,20,28,42,15,45,69,47,55,38,62,79,31,50,31,59,20,63,40,71,0,50,0,0,0,35,34,0,0,80,44,47,8,0,18,0
2018-08-01,59,0,63,0,19,0,0,50,62,23,26,42,15,49,56,34,54,37,62,72,21,49,20,68,23,67,60,70,0,46,0,0,0,36,46,0,0,61,49,56,11,0,17,0
2018-09-01,55,0,58,0,24,0,0,66,73,18,46,40,21,57,48,38,77,45,70,61,33,56,26,58,28,69,46,74,0,66,0,0,12,36,48,0,0,60,32,56,18,0,21,0
2018-10-01,53,0,61,0,25,0,0,69,74,14,33,39,24,54,60,34,73,46,64,49,35,53,25,64,21,75,44,71,38,62,0,37,0,35,58,0,0,71,0,52,22,50,25,0
2018-11-01,52,0,75,0,25,0,0,71,73,19,37,40,25,50,51,48,73,40,70,48,25,58,24,61,15,71,39,73,0,51,0,0,15,35,63,0,0,46,0,47,19,69,28,54
2018-12-01,57,0,65,0,22,0,0,75,61,21,32,36,12,54,45,48,65,38,61,46,28,33,22,62,20,53,40,65,0,47,0,0,13,28,50,0,0,40,31,44,18,66,26,64
2019-01-01,58,0,62,0,21,0,0,79,72,18,27,40,19,40,58,47,67,42,83,52,31,61,18,55,19,73,39,76,34,42,0,0,23,46,35,0,0,36,28,53,20,72,29,86
2019-02-01,54,0,66,0,20,0,0,56,71,18,38,38,22,43,72,51,67,43,76,55,29,67,23,58,18,67,52,76,0,53,88,43,17,52,53,0,0,46,37,50,16,82,29,80
2019-03-01,56,0,65,0,24,0,0,65,67,17,20,44,19,42,52,36,63,47,78,52,31,55,24,58,17,75,54,75,46,47,0,0,11,56,49,0,0,57,30,38,15,66,28,75
