date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2018-04-01,64,13,55,49,26,40,12,79,65,30,25,60,71,61,67,35,90,65,66,75,59,46,57,76,37,72,41,70,40,72,38,12,67,48,41,47,0,64,6,47,17,100,51,0
2018-05-01,69,30,54,37,24,41,12,63,62,29,24,59,65,60,68,27,94,69,67,81,55,51,50,82,36,72,40,69,39,67,32,12,68,42,35,39,0,67,6,39,17,78,49,0
2018-06-01,66,31,52,29,18,41,12,52,61,29,20,53,44,61,66,25,90,71,54,89,54,51,66,86,32,68,39,69,42,69,14,12,69,40,34,22,0,78,6,37,16,0,29,0
2018-07-01,70,33,58,25,19,40,13,52,61,31,19,61,43,61,62,24,87,70,56,87,52,51,49,90,34,72,42,69,42,67,10,13,70,40,33,18,0,87,8,35,20,0,26,0
2018-08-01,65,20,54,28,19,32,14,49,64,31,20,62,49,59,68,25,83,65,60,78,54,44,37,83,34,75,45,67,43,67,9,13,70,40,31,19,0,73,7,36,19,0,32,0
2018-09-01,67,12,53,37,22,37,12,59,61,29,53,62,62,54,64,23,89,60,64,63,57,44,58,78,33,69,40,64,42,66,18,11,66,38,37,35,0,67,6,35,25,0,51,0
2018-10-01,67,9,50,47,26,39,13,76,66,31,39,59,64,61,81,28,92,67,66,60,84,42,63,75,32,68,38,67,38,67,27,12,68,39,42,43,0,66,6,38,28,49,53,0
2018-11-01,67,6,73,39,25,33,14,73,61,36,31,57,54,61,63,31,83,65,66,54,53,53,55,77,29,65,34,64,36,65,25,10,60,38,40,43,0,60,6,42,21,80,51,2
2018-12-01,73,6,59,32,23,34,11,64,57,35,26,57,44,75,59,27,75,66,55,54,50,50,55,85,29,61,34,66,31,60,25,12,58,36,42,37,0,65,6,40,31,70,50,2
2019-01-01,77,6,53,35,22,34,13,60,69,37,26,62,57,54,68,31,79,87,60,61,61,44,67,78,30,76,45,71,41,70,23,14,86,49,34,37,0,57,6,39,38,65,53,4
2019-02-01,71,7,67,43,25,36,11,67,66,32,27,59,65,53,76,31,84,70,63,63,69,42,54,79,32,84,41,72,38,72,28,14,68,53,39,42,0,55,6,43,41,76,62,6
2019-03-01,68,9,62,39,25,38,12,72,65,32,25,58,62,57,71,39,86,69,63,70,69,43,51,84,34,84,41,70,39,75,31,14,63,49,35,44,0,58,7,40,30,71,57,6
2019-04-01,69,14,52,44,27,40,15,82,62,32,26,55,69,60,70,32,89,69,60,74,66,47,56,76,34,70,42,74,38,69,40,13,69,48,36,46,0,46,6,38,31,72,64,6
2019-05-01,67,20,56,36,25,33,15,63,63,32,23,54,62,59,73,28,93,67,62,80,56,47,50,80,35,71,42,72,35,67,33,13,64,43,35,41,0,53,6,23,28,68,58,6
2019-06-01,69,27,57,25,19,32,12,49,59,34,21,52,47,63,78,26,88,72,56,87,58,50,42,83,33,72,42,70,38,67,15,14,64,40,32,22,0,61,7,29,12,50,36,6
2019-07-01,73,31,52,24,19,30,15,48,63,36,21,56,44,65,73,25,91,82,55,91,57,56,37,86,46,77,46,69,38,70,10,13,69,40,35,18,0,63,6,35,9,56,33,6
2019-08-01,67,18,47,24,19,29,13,48,65,39,27,55,47,65,74,24,88,63,68,80,53,49,38,85,51,74,46,73,41,66,9,12,69,43,32,19,0,57,7,34,27,57,39,7
2019-09-01,64,10,44,35,22,36,13,57,66,38,38,56,57,58,77,25,94,59,66,70,58,49,55,72,45,74,41,71,46,64,17,12,66,40,40,35,0,54,5,35,19,84,55,7
2019-10-01,63,7,51,41,24,37,12,68,69,32,28,56,63,58,80,31,94,63,68,63,62,46,62,79,50,69,40,71,42,66,25,11,65,40,37,43,13,53,6,34,21,97,56,6
